net,cost
netlist_1,150394
netlist_1,22954
netlist_1,28666
netlist_1,25702
netlist_1,19034
netlist_1,10300
netlist_1,47050
netlist_1,72988
netlist_1,26002
netlist_1,69342
netlist_1,76570
netlist_1,30204
netlist_1,48870
netlist_1,53988
netlist_1,35602
netlist_1,24462
netlist_1,63610
netlist_1,33822
netlist_1,63938
netlist_1,56386
netlist_1,46772
netlist_1,76012
netlist_1,56132
netlist_1,20240
netlist_1,79584
netlist_1,98894
netlist_1,26576
netlist_1,53396
netlist_1,35590
netlist_1,116936
netlist_1,88316
netlist_1,48578
netlist_1,41610
netlist_1,54280
netlist_1,38638
netlist_1,18118
netlist_1,66048
netlist_1,73626
netlist_1,54872
netlist_1,40160
netlist_1,49472
netlist_1,44336
netlist_1,81406
netlist_1,41940
netlist_1,100658
netlist_1,45908
netlist_1,46752
netlist_1,42846
netlist_1,59392
netlist_1,119070
netlist_1,35008
netlist_1,96430
netlist_1,48266
netlist_1,23556
netlist_1,102224
netlist_1,110042
netlist_1,112150
netlist_1,33802
netlist_1,52192
netlist_1,28398
netlist_1,67276
netlist_1,79594
netlist_1,31384
netlist_1,45880
netlist_1,32598
netlist_1,46480
netlist_1,62164
netlist_1,50062
netlist_1,35926
netlist_1,66050
netlist_1,4560
netlist_1,24458
netlist_1,18426
netlist_1,45870
netlist_1,59420
netlist_1,23548
netlist_1,34700
netlist_1,59422
netlist_1,26006
netlist_1,38330
netlist_1,41062
netlist_1,49766
netlist_1,15724
netlist_1,35902
netlist_1,124794
netlist_1,66330
netlist_1,47062
netlist_1,68176
netlist_1,71768
netlist_1,27168
netlist_1,44342
netlist_1,43436
netlist_1,20530
netlist_1,97058
netlist_1,84090
netlist_1,57916
netlist_1,78410
netlist_1,15106
netlist_1,35628
netlist_1,53100
netlist_1,54624
netlist_1,76894
netlist_1,28104
netlist_1,35592
netlist_1,35598
netlist_1,38616
netlist_1,92578
netlist_1,24166
netlist_1,28410
netlist_1,45552
netlist_1,68482
