net,cost
netlist_2,341033
netlist_2,492269
netlist_2,382249
netlist_2,408237
netlist_2,328443
netlist_2,243787
netlist_2,146043
netlist_2,422999
netlist_2,402175
netlist_2,444871
netlist_2,327805
netlist_2,469809
netlist_2,328823
netlist_2,374549
netlist_2,850333
netlist_2,529913
netlist_2,385147
netlist_2,690045
netlist_2,574063
netlist_2,270759
netlist_2,334599
netlist_2,370053
netlist_2,320311
netlist_2,165697
netlist_2,299181
netlist_2,349669
netlist_2,382367
netlist_2,328735
netlist_2,1218191
netlist_2,118271
netlist_2,261577
netlist_2,491839
netlist_2,744371
netlist_2,168401
netlist_2,430777
netlist_2,392541
netlist_2,615361
netlist_2,118047
netlist_2,705961
netlist_2,552169
netlist_2,418127
netlist_2,663839
netlist_2,300263
netlist_2,328081
netlist_2,237031
netlist_2,270187
netlist_2,272963
netlist_2,470421
netlist_2,363205
netlist_2,345191
netlist_2,976093
netlist_2,194009
netlist_2,477439
netlist_2,278283
netlist_2,277389
netlist_2,145231
netlist_2,301497
netlist_2,296193
netlist_2,405543
netlist_2,384043
netlist_2,655651
netlist_2,515549
netlist_2,226901
netlist_2,445763
netlist_2,152607
netlist_2,487229
netlist_2,340315
netlist_2,174753
netlist_2,291393
netlist_2,256201
netlist_2,725789
netlist_2,195397
netlist_2,276057
netlist_2,238469
netlist_2,489807
netlist_2,522419
netlist_2,541625
netlist_2,375705
netlist_2,311171
netlist_2,536633
netlist_2,617053
netlist_2,523601
netlist_2,311911
netlist_2,322559
netlist_2,647787
netlist_2,390327
netlist_2,49099
netlist_2,216961
netlist_2,251213
netlist_2,376577
netlist_2,400995
netlist_2,291911
netlist_2,327635
netlist_2,542421
netlist_2,379199
netlist_2,692877
netlist_2,178975
netlist_2,702797
netlist_2,299377
netlist_2,319253
netlist_2,813951
netlist_2,802705
netlist_2,403121
netlist_2,326799
netlist_2,494333
netlist_2,500389
netlist_2,256815
netlist_2,131799
netlist_2,363265
netlist_2,437201
netlist_2,697717
netlist_2,659331
netlist_2,233873
netlist_2,74479
netlist_2,318069
netlist_2,383699
netlist_2,131089
netlist_2,713635
netlist_2,441171
netlist_2,571791
netlist_2,259953
netlist_2,351929
netlist_2,600525
netlist_2,446871
netlist_2,609029
netlist_2,225219
netlist_2,305395
netlist_2,500959
netlist_2,281765
netlist_2,487855
netlist_2,395677
netlist_2,552323
netlist_2,450141
netlist_2,523517
netlist_2,259103
netlist_2,378931
netlist_2,467831
netlist_2,441391
netlist_2,226933
netlist_2,385275
netlist_2,428509
netlist_2,216319
netlist_2,415095
netlist_2,349269
netlist_2,782043
netlist_2,467301
netlist_2,434913
netlist_2,261087
netlist_2,842213
netlist_2,523139
netlist_2,390043
netlist_2,206761
netlist_2,359553
netlist_2,254301
netlist_2,482621
netlist_2,147779
netlist_2,351571
netlist_2,365339
netlist_2,424879
netlist_2,644743
netlist_2,425979
netlist_2,517445
netlist_2,393725
netlist_2,310791
netlist_2,682061
netlist_2,740641
netlist_2,189141
netlist_2,456133
netlist_2,300395
netlist_2,412205
netlist_2,383363
netlist_2,226783
netlist_2,231417
netlist_2,737909
netlist_2,470379
netlist_2,286063
netlist_2,239537
netlist_2,548783
netlist_2,414671
netlist_2,700141
netlist_2,229513
netlist_2,765445
netlist_2,480225
netlist_2,560645
netlist_2,368713
netlist_2,330145
netlist_2,370605
netlist_2,432309
