net,cost
netlist_1,260218
netlist_1,67842
netlist_1,100408
netlist_1,201320
netlist_1,194652
netlist_1,133464
netlist_1,165432
netlist_1,507050
netlist_1,267442
netlist_1,507086
netlist_1,153268
netlist_1,228284
netlist_1,253240
netlist_1,194534
netlist_1,237386
netlist_1,164930
netlist_1,435724
netlist_1,250044
netlist_1,169364
netlist_1,469416
netlist_1,131764
netlist_1,220474
netlist_1,270620
netlist_1,432906
netlist_1,99024
netlist_1,280386
netlist_1,310334
netlist_1,332620
netlist_1,208202
netlist_1,387274
netlist_1,132932
netlist_1,244306
netlist_1,278494
netlist_1,279070
netlist_1,328664
netlist_1,277966
netlist_1,101954
netlist_1,107072
netlist_1,42598
netlist_1,142442
netlist_1,464506
netlist_1,339364
netlist_1,190396
netlist_1,302516
netlist_1,294752
netlist_1,322268
netlist_1,82262
netlist_1,151646
netlist_1,416628
netlist_1,247486
netlist_1,223322
netlist_1,412436
netlist_1,235860
netlist_1,173240
netlist_1,199180
netlist_1,37188
netlist_1,102944
netlist_1,333694
netlist_1,252188
netlist_1,395388
netlist_1,296218
netlist_1,499808
netlist_1,88032
netlist_1,554974
netlist_1,203608
netlist_1,461352
netlist_1,103700
netlist_1,116756
netlist_1,249716
netlist_1,122628
netlist_1,445926
netlist_1,95610
netlist_1,351112
netlist_1,319992
netlist_1,470480
netlist_1,431742
netlist_1,279486
netlist_1,432192
netlist_1,277824
netlist_1,200580
netlist_1,209562
netlist_1,298630
netlist_1,339536
netlist_1,106278
netlist_1,55476
netlist_1,189724
netlist_1,452276
netlist_1,330272
netlist_1,153048
netlist_1,306958
netlist_1,414446
netlist_1,378224
netlist_1,429126
netlist_1,133948
netlist_1,138744
netlist_1,197060
netlist_1,245942
netlist_1,236506
netlist_1,127760
netlist_1,282614
