net,cost
netlist_3,822504
netlist_3,507596
netlist_3,609534
netlist_3,721610
netlist_3,269544
netlist_3,828416
netlist_3,448014
netlist_3,515790
netlist_3,636942
netlist_3,439338
netlist_3,1177796
netlist_3,710160
netlist_3,451092
netlist_3,659914
netlist_3,766244
netlist_3,599354
netlist_3,1056528
netlist_3,258948
netlist_3,396968
netlist_3,866224
netlist_3,372558
netlist_3,651340
netlist_3,480808
netlist_3,384892
netlist_3,652980
netlist_3,283842
netlist_3,417102
netlist_3,741422
netlist_3,189994
netlist_3,422040
netlist_3,1032836
netlist_3,790034
netlist_3,673676
netlist_3,907520
netlist_3,472826
netlist_3,555276
netlist_3,576150
netlist_3,983350
netlist_3,615118
netlist_3,401886
netlist_3,191288
netlist_3,369294
netlist_3,679872
netlist_3,414996
netlist_3,582466
netlist_3,754438
netlist_3,943544
netlist_3,499060
netlist_3,504288
netlist_3,570770
netlist_3,628434
netlist_3,775752
netlist_3,727128
netlist_3,510946
netlist_3,750164
netlist_3,874932
netlist_3,381918
netlist_3,817984
netlist_3,774558
netlist_3,495662
netlist_3,547736
netlist_3,877450
netlist_3,277150
netlist_3,395106
netlist_3,537216
netlist_3,155730
netlist_3,619792
netlist_3,776842
netlist_3,448280
netlist_3,754836
netlist_3,447332
netlist_3,465200
netlist_3,676708
netlist_3,392172
netlist_3,582780
netlist_3,665580
netlist_3,265498
netlist_3,509670
netlist_3,722666
netlist_3,246336
netlist_3,413264
netlist_3,707732
netlist_3,255950
netlist_3,636794
netlist_3,713352
netlist_3,689688
netlist_3,273184
netlist_3,371860
netlist_3,303856
netlist_3,854904
netlist_3,780570
netlist_3,365352
netlist_3,310756
netlist_3,356472
netlist_3,778032
netlist_3,500862
netlist_3,705108
netlist_3,359644
netlist_3,381576
netlist_3,736908
netlist_3,465890
netlist_3,526326
netlist_3,361942
netlist_3,485548
netlist_3,223184
netlist_3,408132
netlist_3,724542
netlist_3,608808
netlist_3,650360
netlist_3,356346
netlist_3,467916
netlist_3,520774
netlist_3,566888
netlist_3,356652
netlist_3,651500
netlist_3,400068
netlist_3,364970
netlist_3,638096
netlist_3,687868
netlist_3,627526
netlist_3,98196
netlist_3,579562
netlist_3,547164
netlist_3,401688
netlist_3,1120930
netlist_3,379856
netlist_3,422588
netlist_3,701640
netlist_3,513230
netlist_3,656624
netlist_3,824830
netlist_3,337304
netlist_3,657764
netlist_3,333436
netlist_3,498746
netlist_3,620310
netlist_3,405214
netlist_3,532384
netlist_3,551622
netlist_3,632028
netlist_3,471606
netlist_3,1073092
netlist_3,629352
netlist_3,593990
netlist_3,565776
netlist_3,673958
netlist_3,719380
netlist_3,493828
netlist_3,875560
netlist_3,363742
netlist_3,280800
netlist_3,397840
netlist_3,591156
netlist_3,602528
netlist_3,409736
netlist_3,436548
netlist_3,759102
netlist_3,728000
netlist_3,303286
netlist_3,1031268
netlist_3,479188
netlist_3,359132
netlist_3,561030
netlist_3,567510
netlist_3,562710
netlist_3,625472
netlist_3,403940
netlist_3,601010
netlist_3,456660
netlist_3,723522
netlist_3,502490
netlist_3,485340
netlist_3,484740
netlist_3,668750
netlist_3,629212
netlist_3,876398
netlist_3,571148
netlist_3,429140
netlist_3,552796
netlist_3,594410
netlist_3,587556
netlist_3,269074
netlist_3,344118
netlist_3,569006
netlist_3,389110
netlist_3,1071248
netlist_3,420070
netlist_3,458102
netlist_3,416276
netlist_3,433438
netlist_3,627608
netlist_3,514480
netlist_3,781294
netlist_3,504170
netlist_3,853800
netlist_3,549084
netlist_3,304204
netlist_3,726696
netlist_3,1023500
netlist_3,949334
netlist_3,917344
netlist_3,715158
netlist_3,797752
netlist_3,416346
netlist_3,385844
netlist_3,780142
netlist_3,571682
netlist_3,1024698
netlist_3,305468
netlist_3,757286
netlist_3,811766
netlist_3,440932
netlist_3,626416
netlist_3,517136
netlist_3,410670
netlist_3,316192
netlist_3,712474
netlist_3,435894
netlist_3,544842
netlist_3,321340
netlist_3,946232
netlist_3,1154838
netlist_3,574440
netlist_3,252644
netlist_3,468758
netlist_3,686596
netlist_3,483624
netlist_3,673270
netlist_3,454504
netlist_3,521108
netlist_3,546364
netlist_3,632836
netlist_3,538432
netlist_3,519960
netlist_3,903590
netlist_3,612262
netlist_3,223616
netlist_3,508388
netlist_3,452288
netlist_3,666692
netlist_3,480246
netlist_3,723166
netlist_3,411850
netlist_3,727064
netlist_3,663082
netlist_3,655942
netlist_3,284240
netlist_3,607906
netlist_3,620696
netlist_3,683872
netlist_3,823362
netlist_3,517956
netlist_3,492860
netlist_3,175682
