net,cost
netlist_1,450390
netlist_1,208994
netlist_1,590370
netlist_1,312068
netlist_1,484872
netlist_1,297898
netlist_1,317962
netlist_1,300798
netlist_1,496282
netlist_1,53564
netlist_1,254000
netlist_1,511288
netlist_1,353898
netlist_1,181180
netlist_1,421836
netlist_1,349688
netlist_1,490724
netlist_1,270384
netlist_1,381124
netlist_1,298550
netlist_1,621632
netlist_1,106312
netlist_1,173586
netlist_1,922186
netlist_1,87256
netlist_1,314664
netlist_1,207494
netlist_1,158854
netlist_1,204558
netlist_1,83608
netlist_1,292976
netlist_1,140770
netlist_1,147774
netlist_1,369926
netlist_1,390346
netlist_1,266976
netlist_1,230086
netlist_1,248668
netlist_1,63132
netlist_1,119844
netlist_1,181352
netlist_1,289788
netlist_1,176700
netlist_1,77768
netlist_1,353120
netlist_1,174882
netlist_1,324162
netlist_1,124216
netlist_1,343480
netlist_1,269614
netlist_1,153284
netlist_1,437604
netlist_1,392376
netlist_1,346380
netlist_1,188614
netlist_1,402734
netlist_1,308704
netlist_1,291524
netlist_1,297052
netlist_1,201096
netlist_1,161384
netlist_1,139244
netlist_1,296430
netlist_1,258790
netlist_1,151688
netlist_1,150890
netlist_1,247332
netlist_1,592298
netlist_1,187270
netlist_1,136782
netlist_1,77998
netlist_1,204906
netlist_1,374342
netlist_1,509728
netlist_1,316940
netlist_1,375978
netlist_1,438676
netlist_1,90526
netlist_1,86632
netlist_1,257188
netlist_1,128042
netlist_1,280900
netlist_1,224140
netlist_1,282738
netlist_1,251924
netlist_1,157624
netlist_1,376934
netlist_1,169918
netlist_1,163892
netlist_1,157274
netlist_1,309376
netlist_1,348314
netlist_1,249724
netlist_1,196990
netlist_1,205338
netlist_1,310554
netlist_1,517702
netlist_1,374146
netlist_1,92018
netlist_1,155768
