net,cost
netlist_1,487760
netlist_1,407560
netlist_1,268884
netlist_1,43026
netlist_1,134256
netlist_1,546776
netlist_1,267024
netlist_1,189864
netlist_1,143956
netlist_1,364194
netlist_1,406700
netlist_1,71500
netlist_1,315118
netlist_1,70930
netlist_1,91184
netlist_1,225904
netlist_1,239144
netlist_1,260466
netlist_1,196006
netlist_1,65498
netlist_1,328316
netlist_1,115816
netlist_1,237570
netlist_1,363322
netlist_1,201574
netlist_1,281516
netlist_1,347516
netlist_1,164362
netlist_1,468628
netlist_1,192968
netlist_1,194218
netlist_1,228230
netlist_1,579512
netlist_1,233240
netlist_1,351914
netlist_1,97838
netlist_1,84142
netlist_1,332614
netlist_1,169856
netlist_1,119092
netlist_1,232440
netlist_1,321032
netlist_1,218922
netlist_1,186590
netlist_1,346776
netlist_1,129636
netlist_1,355402
netlist_1,243874
netlist_1,112598
netlist_1,179200
netlist_1,168778
netlist_1,405728
netlist_1,109876
netlist_1,227054
netlist_1,15952
netlist_1,252912
netlist_1,66010
netlist_1,325692
netlist_1,958984
netlist_1,36038
netlist_1,395316
netlist_1,92600
netlist_1,539378
netlist_1,140464
netlist_1,166720
netlist_1,383452
netlist_1,504576
netlist_1,276152
netlist_1,465542
netlist_1,273672
netlist_1,94858
netlist_1,344884
netlist_1,292142
netlist_1,115608
netlist_1,217938
netlist_1,276524
netlist_1,212398
netlist_1,120914
netlist_1,89132
netlist_1,317356
netlist_1,153448
netlist_1,518374
netlist_1,218222
netlist_1,243716
netlist_1,163106
netlist_1,279310
netlist_1,228934
netlist_1,144790
netlist_1,193882
netlist_1,749686
netlist_1,349832
netlist_1,191288
netlist_1,331512
netlist_1,352098
netlist_1,243398
netlist_1,373898
netlist_1,335072
netlist_1,106762
netlist_1,330188
netlist_1,280738
