net,cost
netlist_1,363814
netlist_1,331302
netlist_1,141442
netlist_1,179542
netlist_1,409030
netlist_1,41734
netlist_1,254938
netlist_1,199666
netlist_1,608178
netlist_1,145478
netlist_1,108194
netlist_1,276632
netlist_1,323678
netlist_1,78104
netlist_1,264046
netlist_1,243224
netlist_1,464344
netlist_1,250076
netlist_1,138638
netlist_1,223738
netlist_1,523590
netlist_1,239930
netlist_1,76504
netlist_1,376620
netlist_1,105154
netlist_1,236636
netlist_1,305022
netlist_1,208608
netlist_1,515860
netlist_1,460610
netlist_1,207736
netlist_1,198336
netlist_1,255478
netlist_1,170292
netlist_1,195252
netlist_1,317634
netlist_1,264962
netlist_1,118778
netlist_1,194958
netlist_1,146234
netlist_1,207694
netlist_1,488434
netlist_1,219154
netlist_1,182348
netlist_1,487720
netlist_1,95624
netlist_1,712882
netlist_1,340808
netlist_1,59518
netlist_1,323332
netlist_1,94898
netlist_1,377816
netlist_1,233132
netlist_1,402088
netlist_1,491070
netlist_1,286924
netlist_1,216436
netlist_1,172692
netlist_1,142368
netlist_1,311788
netlist_1,561642
netlist_1,394420
netlist_1,460402
netlist_1,362214
netlist_1,209650
netlist_1,512768
netlist_1,209070
netlist_1,102392
netlist_1,250332
netlist_1,103588
netlist_1,142336
netlist_1,94864
netlist_1,328952
netlist_1,344352
netlist_1,403060
netlist_1,213184
netlist_1,369760
netlist_1,136742
netlist_1,289400
netlist_1,232090
netlist_1,470494
netlist_1,200650
netlist_1,204464
netlist_1,191674
netlist_1,165040
netlist_1,139766
netlist_1,44670
netlist_1,305498
netlist_1,145932
netlist_1,258154
netlist_1,198396
netlist_1,310316
netlist_1,105596
netlist_1,166380
netlist_1,156646
netlist_1,159304
netlist_1,616568
netlist_1,100490
netlist_1,143540
netlist_1,266260
