net,cost
netlist_1,122564
netlist_1,418766
netlist_1,80334
netlist_1,129590
netlist_1,262732
netlist_1,107816
netlist_1,71530
netlist_1,263838
netlist_1,190950
netlist_1,364562
netlist_1,112522
netlist_1,191328
netlist_1,134334
netlist_1,181890
netlist_1,528568
netlist_1,448724
netlist_1,342184
netlist_1,406364
netlist_1,438402
netlist_1,264722
netlist_1,351522
netlist_1,101966
netlist_1,62388
netlist_1,107484
netlist_1,253482
netlist_1,139448
netlist_1,257906
netlist_1,143036
netlist_1,408556
netlist_1,447760
netlist_1,642002
netlist_1,126538
netlist_1,531910
netlist_1,245764
netlist_1,309660
netlist_1,132096
netlist_1,374266
netlist_1,277648
netlist_1,289866
netlist_1,104920
netlist_1,209552
netlist_1,225396
netlist_1,497720
netlist_1,94440
netlist_1,80210
netlist_1,339176
netlist_1,220532
netlist_1,343394
netlist_1,221100
netlist_1,136850
netlist_1,100878
netlist_1,191944
netlist_1,460946
netlist_1,278054
netlist_1,194192
netlist_1,186038
netlist_1,391870
netlist_1,375552
netlist_1,814862
netlist_1,264274
netlist_1,339948
netlist_1,190568
netlist_1,248490
netlist_1,58296
netlist_1,179130
netlist_1,360684
netlist_1,511990
netlist_1,60114
netlist_1,274710
netlist_1,356140
netlist_1,130634
netlist_1,404682
netlist_1,76148
netlist_1,355146
netlist_1,226514
netlist_1,508008
netlist_1,584708
netlist_1,416944
netlist_1,138144
netlist_1,149940
netlist_1,176550
netlist_1,408390
netlist_1,356912
netlist_1,244986
netlist_1,261744
netlist_1,183636
netlist_1,94192
netlist_1,140752
netlist_1,142392
netlist_1,234664
netlist_1,280200
netlist_1,375888
netlist_1,154212
netlist_1,147942
netlist_1,69766
netlist_1,64274
netlist_1,243956
netlist_1,495744
netlist_1,251062
netlist_1,100676
netlist_1,149964
netlist_1,207624
netlist_1,167360
netlist_1,93284
netlist_1,209432
netlist_1,234796
netlist_1,253526
netlist_1,274310
netlist_1,141480
netlist_1,238228
netlist_1,193908
netlist_1,39466
netlist_1,215996
netlist_1,246046
netlist_1,121376
netlist_1,387962
netlist_1,449268
netlist_1,214432
netlist_1,74758
netlist_1,400388
netlist_1,189094
netlist_1,159522
netlist_1,404432
netlist_1,138118
netlist_1,361286
netlist_1,304764
netlist_1,351790
netlist_1,199852
netlist_1,134476
netlist_1,309038
netlist_1,99238
netlist_1,116304
netlist_1,269152
netlist_1,249498
netlist_1,612336
netlist_1,51286
netlist_1,105156
netlist_1,401146
netlist_1,280112
netlist_1,249952
netlist_1,66148
netlist_1,357698
netlist_1,154562
netlist_1,253920
netlist_1,62410
netlist_1,206860
netlist_1,286576
netlist_1,151128
netlist_1,411536
netlist_1,18728
netlist_1,572740
netlist_1,128930
netlist_1,68674
netlist_1,287944
netlist_1,508308
netlist_1,351318
netlist_1,213596
netlist_1,314032
netlist_1,286006
netlist_1,369698
netlist_1,215968
netlist_1,176952
netlist_1,180062
netlist_1,559814
netlist_1,151436
netlist_1,148766
netlist_1,262474
netlist_1,120500
netlist_1,287814
netlist_1,223802
netlist_1,184064
netlist_1,251732
netlist_1,237888
netlist_1,293574
netlist_1,187876
netlist_1,121712
netlist_1,341412
netlist_1,201106
netlist_1,222206
netlist_1,275968
netlist_1,331896
netlist_1,175788
netlist_1,205986
netlist_1,182388
netlist_1,54698
netlist_1,379920
netlist_1,377698
netlist_1,342036
netlist_1,29566
netlist_1,234214
netlist_1,227438
netlist_1,199780
netlist_1,221014
netlist_1,177200
netlist_1,374854
netlist_1,161306
netlist_1,698984
netlist_1,151632
netlist_1,122680
netlist_1,139482
netlist_1,521584
netlist_1,52346
netlist_1,208354
netlist_1,283244
netlist_1,590252
netlist_1,263458
netlist_1,458118
netlist_1,222214
netlist_1,394768
netlist_1,524182
netlist_1,416670
netlist_1,198586
netlist_1,239120
netlist_1,366890
netlist_1,467456
netlist_1,415026
netlist_1,268982
netlist_1,312070
netlist_1,240778
netlist_1,229094
netlist_1,141052
netlist_1,169722
netlist_1,277326
netlist_1,264342
netlist_1,292972
netlist_1,416344
netlist_1,116530
netlist_1,285676
netlist_1,278942
netlist_1,292568
netlist_1,104696
netlist_1,128778
netlist_1,433416
netlist_1,100866
netlist_1,280444
netlist_1,218270
netlist_1,175002
netlist_1,413030
netlist_1,39584
netlist_1,536448
netlist_1,283106
netlist_1,262824
netlist_1,531978
netlist_1,111698
netlist_1,295384
netlist_1,265532
netlist_1,80664
netlist_1,329596
netlist_1,201870
netlist_1,404176
netlist_1,143582
netlist_1,298312
netlist_1,134388
netlist_1,155286
netlist_1,392300
netlist_1,223280
netlist_1,244434
netlist_1,119454
netlist_1,330462
netlist_1,129990
netlist_1,94302
netlist_1,275112
netlist_1,257644
netlist_1,339354
netlist_1,261160
netlist_1,399992
netlist_1,148724
netlist_1,162960
netlist_1,216922
netlist_1,176476
netlist_1,236918
netlist_1,536308
netlist_1,307158
netlist_1,326524
netlist_1,412276
netlist_1,100254
netlist_1,85008
netlist_1,35704
netlist_1,216670
netlist_1,177876
netlist_1,138622
netlist_1,353306
netlist_1,700670
netlist_1,405850
netlist_1,361342
netlist_1,371780
netlist_1,337668
netlist_1,413746
netlist_1,274100
netlist_1,695520
netlist_1,250546
netlist_1,115100
netlist_1,137346
netlist_1,85884
netlist_1,383256
netlist_1,287722
netlist_1,344070
netlist_1,221364
netlist_1,204156
netlist_1,584252
netlist_1,84518
netlist_1,430820
netlist_1,435858
netlist_1,457788
netlist_1,112784
netlist_1,266784
netlist_1,258190
netlist_1,391948
netlist_1,794592
netlist_1,191300
netlist_1,199070
netlist_1,201622
netlist_1,318320
netlist_1,195354
netlist_1,328014
netlist_1,183028
netlist_1,638824
netlist_1,221726
netlist_1,463208
netlist_1,121354
netlist_1,514824
netlist_1,141372
netlist_1,72326
netlist_1,212672
netlist_1,246906
netlist_1,314260
netlist_1,211214
netlist_1,194628
netlist_1,184708
netlist_1,133904
netlist_1,399324
netlist_1,377214
netlist_1,103304
netlist_1,269216
netlist_1,307314
netlist_1,303596
netlist_1,397106
netlist_1,155852
netlist_1,90098
netlist_1,300176
netlist_1,276432
netlist_1,205078
netlist_1,359190
netlist_1,431092
netlist_1,88978
netlist_1,96560
netlist_1,243994
netlist_1,325168
netlist_1,414464
netlist_1,184694
netlist_1,105296
netlist_1,393994
netlist_1,281216
netlist_1,290426
netlist_1,217936
netlist_1,232736
netlist_1,354858
netlist_1,262550
netlist_1,464350
netlist_1,88644
netlist_1,347866
netlist_1,431434
netlist_1,199820
netlist_1,218770
netlist_1,157544
netlist_1,353562
netlist_1,242898
netlist_1,155438
netlist_1,250520
netlist_1,338908
netlist_1,31532
netlist_1,401696
netlist_1,381842
netlist_1,237230
netlist_1,155950
netlist_1,157216
netlist_1,263326
netlist_1,472148
netlist_1,314374
netlist_1,521072
netlist_1,273480
netlist_1,331692
netlist_1,475114
netlist_1,213422
netlist_1,259882
netlist_1,326372
netlist_1,111588
netlist_1,591850
netlist_1,188090
netlist_1,464496
netlist_1,73558
netlist_1,187848
netlist_1,536768
netlist_1,494232
netlist_1,202416
netlist_1,235188
netlist_1,61626
netlist_1,194070
netlist_1,408302
netlist_1,404952
netlist_1,73900
netlist_1,256718
netlist_1,97358
netlist_1,136294
netlist_1,450264
netlist_1,164362
netlist_1,329708
netlist_1,356080
netlist_1,330524
netlist_1,380830
netlist_1,253002
netlist_1,224372
netlist_1,484518
netlist_1,236482
netlist_1,279698
