net,cost
netlist_1,278680
netlist_1,158866
netlist_1,139412
netlist_1,76030
netlist_1,289148
netlist_1,358046
netlist_1,221798
netlist_1,228846
netlist_1,457956
netlist_1,67144
netlist_1,280028
netlist_1,153190
netlist_1,625386
netlist_1,207264
netlist_1,372148
netlist_1,404584
netlist_1,156214
netlist_1,144518
netlist_1,284478
netlist_1,107174
netlist_1,194172
netlist_1,224548
netlist_1,91636
netlist_1,319728
netlist_1,286122
netlist_1,366040
netlist_1,199012
netlist_1,460470
netlist_1,333414
netlist_1,321524
netlist_1,242042
netlist_1,156486
netlist_1,152164
netlist_1,206796
netlist_1,369628
netlist_1,174374
netlist_1,125290
netlist_1,298470
netlist_1,60468
netlist_1,137546
netlist_1,198064
netlist_1,235788
netlist_1,532024
netlist_1,313962
netlist_1,68008
netlist_1,251540
netlist_1,78276
netlist_1,357696
netlist_1,121950
netlist_1,81372
netlist_1,355446
netlist_1,209112
netlist_1,467938
netlist_1,22374
netlist_1,229642
netlist_1,520908
netlist_1,221518
netlist_1,407798
netlist_1,47870
netlist_1,283038
netlist_1,357154
netlist_1,577656
netlist_1,344664
netlist_1,265026
netlist_1,280854
netlist_1,841162
netlist_1,129988
netlist_1,201314
netlist_1,200570
netlist_1,235922
netlist_1,153692
netlist_1,273926
netlist_1,343544
netlist_1,79960
netlist_1,602296
netlist_1,274638
netlist_1,89244
netlist_1,356604
netlist_1,399906
netlist_1,167182
netlist_1,122264
netlist_1,45820
netlist_1,337820
netlist_1,255242
netlist_1,268488
netlist_1,116088
netlist_1,119074
netlist_1,300100
netlist_1,161176
netlist_1,174444
netlist_1,294806
netlist_1,232718
netlist_1,122410
netlist_1,117374
netlist_1,550404
netlist_1,124494
netlist_1,118906
netlist_1,198300
netlist_1,97632
netlist_1,445276
netlist_1,348786
netlist_1,206308
netlist_1,49782
netlist_1,148866
netlist_1,186060
netlist_1,341532
netlist_1,175174
netlist_1,189784
netlist_1,91218
netlist_1,218552
netlist_1,466660
netlist_1,377686
netlist_1,145888
netlist_1,258694
netlist_1,144742
netlist_1,111472
netlist_1,234802
netlist_1,215884
netlist_1,316740
netlist_1,120808
netlist_1,539392
netlist_1,458836
netlist_1,194758
netlist_1,237504
netlist_1,210692
netlist_1,234250
netlist_1,119362
netlist_1,178102
netlist_1,244260
netlist_1,173036
netlist_1,192590
netlist_1,184836
netlist_1,225764
netlist_1,238342
netlist_1,467500
netlist_1,201804
netlist_1,159558
netlist_1,384806
netlist_1,155606
netlist_1,232924
netlist_1,410328
netlist_1,361188
netlist_1,314592
netlist_1,129716
netlist_1,249794
netlist_1,97814
netlist_1,330644
netlist_1,346564
netlist_1,278364
netlist_1,280654
netlist_1,152710
netlist_1,748170
netlist_1,369618
netlist_1,515682
netlist_1,107756
netlist_1,166124
netlist_1,311226
netlist_1,693374
netlist_1,51348
netlist_1,76580
netlist_1,334670
netlist_1,288692
netlist_1,516414
netlist_1,604372
netlist_1,130692
netlist_1,139976
netlist_1,390654
netlist_1,258020
netlist_1,108920
netlist_1,265776
netlist_1,381024
netlist_1,48116
netlist_1,463084
netlist_1,228180
netlist_1,55146
netlist_1,294032
netlist_1,106006
netlist_1,259106
netlist_1,314376
netlist_1,427974
netlist_1,550820
netlist_1,400642
netlist_1,319890
netlist_1,285878
netlist_1,75736
netlist_1,127180
netlist_1,264922
netlist_1,458594
netlist_1,492588
netlist_1,250276
netlist_1,167790
netlist_1,90646
netlist_1,570284
netlist_1,211998
netlist_1,163922
netlist_1,93484
netlist_1,265850
netlist_1,566550
netlist_1,448966
netlist_1,55406
netlist_1,246378
netlist_1,246698
netlist_1,344574
netlist_1,334410
netlist_1,90064
netlist_1,201950
netlist_1,154816
netlist_1,368130
netlist_1,318306
netlist_1,126222
netlist_1,122568
netlist_1,452410
netlist_1,152322
