net,cost
netlist_1,138514
netlist_1,310276
netlist_1,246098
netlist_1,259830
netlist_1,362146
netlist_1,473060
netlist_1,201094
netlist_1,53432
netlist_1,441808
netlist_1,270348
netlist_1,93570
netlist_1,193298
netlist_1,222244
netlist_1,150022
netlist_1,392370
netlist_1,167274
netlist_1,192838
netlist_1,146038
netlist_1,311898
netlist_1,161248
netlist_1,303326
netlist_1,116828
netlist_1,367262
netlist_1,62454
netlist_1,369266
netlist_1,224222
netlist_1,276860
netlist_1,239958
netlist_1,224468
netlist_1,165542
netlist_1,140496
netlist_1,520196
netlist_1,434552
netlist_1,262768
netlist_1,222656
netlist_1,713340
netlist_1,281150
netlist_1,339110
netlist_1,271026
netlist_1,122382
netlist_1,239758
netlist_1,428760
netlist_1,225952
netlist_1,183164
netlist_1,425562
netlist_1,131018
netlist_1,203092
netlist_1,526028
netlist_1,71800
netlist_1,459514
netlist_1,118988
netlist_1,109100
netlist_1,47138
netlist_1,218656
netlist_1,204344
netlist_1,150112
netlist_1,357676
netlist_1,365708
netlist_1,369746
netlist_1,206586
netlist_1,86800
netlist_1,212016
netlist_1,212586
netlist_1,174940
netlist_1,331704
netlist_1,206938
netlist_1,256540
netlist_1,130056
netlist_1,405060
netlist_1,236630
netlist_1,193458
netlist_1,228406
netlist_1,301098
netlist_1,171444
netlist_1,196900
netlist_1,141704
netlist_1,251290
netlist_1,113226
netlist_1,334954
netlist_1,289574
netlist_1,258784
netlist_1,456562
netlist_1,95682
netlist_1,100256
netlist_1,317782
netlist_1,189912
netlist_1,282038
netlist_1,359964
netlist_1,242146
netlist_1,298780
netlist_1,134362
netlist_1,376816
netlist_1,352214
netlist_1,99790
netlist_1,98642
netlist_1,216528
netlist_1,78660
netlist_1,326920
netlist_1,172174
netlist_1,436812
netlist_1,51680
netlist_1,252056
netlist_1,136766
netlist_1,124910
netlist_1,441220
netlist_1,461390
netlist_1,303406
netlist_1,479126
netlist_1,102552
netlist_1,117158
netlist_1,385168
netlist_1,348908
netlist_1,269036
netlist_1,176846
netlist_1,125202
netlist_1,334732
netlist_1,337940
netlist_1,286638
netlist_1,234266
netlist_1,149430
netlist_1,192744
netlist_1,721354
netlist_1,352188
netlist_1,357570
netlist_1,210426
netlist_1,243118
netlist_1,408370
netlist_1,189802
netlist_1,101652
netlist_1,176352
netlist_1,340106
netlist_1,109726
netlist_1,126198
netlist_1,602562
netlist_1,122790
netlist_1,139148
netlist_1,293108
netlist_1,47796
netlist_1,550216
netlist_1,179738
netlist_1,93634
netlist_1,283960
netlist_1,515842
netlist_1,380028
netlist_1,480080
netlist_1,193898
netlist_1,198020
netlist_1,113194
netlist_1,271056
netlist_1,218096
netlist_1,271186
netlist_1,212946
netlist_1,119452
netlist_1,256034
netlist_1,436172
netlist_1,293984
netlist_1,329440
netlist_1,226636
netlist_1,230924
netlist_1,224334
netlist_1,314738
netlist_1,401434
netlist_1,98992
netlist_1,260272
netlist_1,301390
netlist_1,312536
netlist_1,313850
netlist_1,393190
netlist_1,330820
netlist_1,113682
netlist_1,387886
netlist_1,1136432
netlist_1,155294
netlist_1,655564
netlist_1,488720
netlist_1,286504
netlist_1,237238
netlist_1,422890
netlist_1,268906
netlist_1,196328
netlist_1,407370
netlist_1,77166
netlist_1,238964
netlist_1,487100
netlist_1,728634
netlist_1,198910
netlist_1,129186
netlist_1,234142
netlist_1,564796
netlist_1,311376
netlist_1,173410
netlist_1,108916
netlist_1,249390
netlist_1,77114
netlist_1,31980
netlist_1,299056
netlist_1,35264
netlist_1,37730
netlist_1,148252
netlist_1,624874
