net,cost
netlist_1,33522
netlist_1,23844
netlist_1,26596
netlist_1,70000
netlist_1,31678
netlist_1,140158
netlist_1,45872
netlist_1,63316
netlist_1,64512
netlist_1,31682
netlist_1,46758
netlist_1,35300
netlist_1,35006
netlist_1,24488
netlist_1,122372
netlist_1,83496
netlist_1,58502
netlist_1,27492
netlist_1,57612
netlist_1,16030
netlist_1,8796
netlist_1,28686
netlist_1,96742
netlist_1,25078
netlist_1,131128
netlist_1,62730
netlist_1,59406
netlist_1,23532
netlist_1,72676
netlist_1,32610
netlist_1,16046
netlist_1,25682
netlist_1,57602
netlist_1,80820
netlist_1,44046
netlist_1,42570
netlist_1,48552
netlist_1,44054
netlist_1,81746
netlist_1,138070
netlist_1,79884
netlist_1,41040
netlist_1,13018
netlist_1,29890
netlist_1,41660
netlist_1,38020
netlist_1,35904
netlist_1,54912
netlist_1,36498
netlist_1,34382
netlist_1,30200
netlist_1,37440
netlist_1,42266
netlist_1,42256
netlist_1,38928
netlist_1,56684
netlist_1,106380
netlist_1,30504
netlist_1,95566
netlist_1,29900
netlist_1,100668
netlist_1,75686
netlist_1,65432
netlist_1,14812
netlist_1,37100
netlist_1,66046
netlist_1,69960
netlist_1,58208
netlist_1,64820
netlist_1,47034
netlist_1,57948
netlist_1,26852
netlist_1,78974
netlist_1,161562
netlist_1,38932
netlist_1,55512
netlist_1,58810
netlist_1,29276
netlist_1,61252
netlist_1,27754
netlist_1,47408
netlist_1,27494
netlist_1,32014
netlist_1,54274
netlist_1,56418
netlist_1,12704
netlist_1,61520
netlist_1,63974
netlist_1,64856
netlist_1,88658
netlist_1,51896
netlist_1,83208
netlist_1,82006
netlist_1,29876
netlist_1,28066
netlist_1,74174
netlist_1,20250
netlist_1,64828
netlist_1,13610
netlist_1,5168
netlist_1,18440
netlist_1,43460
netlist_1,4254
netlist_1,75344
netlist_1,7260
netlist_1,19020
netlist_1,42852
netlist_1,42846
netlist_1,84108
netlist_1,78098
netlist_1,16018
netlist_1,61222
netlist_1,62456
netlist_1,35032
netlist_1,62996
netlist_1,68420
netlist_1,34392
netlist_1,21150
netlist_1,73560
netlist_1,71464
netlist_1,71822
netlist_1,50382
netlist_1,69950
netlist_1,35296
netlist_1,44976
netlist_1,25350
netlist_1,84382
netlist_1,103108
netlist_1,37090
netlist_1,73300
netlist_1,40744
netlist_1,81674
netlist_1,53434
netlist_1,88054
netlist_1,23258
netlist_1,76304
netlist_1,18150
netlist_1,85022
netlist_1,26250
netlist_1,49208
netlist_1,35014
netlist_1,15716
netlist_1,38922
netlist_1,30488
netlist_1,28362
netlist_1,31684
netlist_1,104282
netlist_1,22958
netlist_1,43744
netlist_1,89816
netlist_1,41340
netlist_1,10882
netlist_1,40174
netlist_1,11206
netlist_1,69338
netlist_1,42220
netlist_1,56710
netlist_1,116064
netlist_1,50354
netlist_1,49472
netlist_1,23868
netlist_1,45824
netlist_1,7888
netlist_1,47686
netlist_1,67846
netlist_1,91328
netlist_1,105504
netlist_1,27176
netlist_1,54292
netlist_1,20548
netlist_1,76550
netlist_1,63340
netlist_1,65696
netlist_1,22348
netlist_1,17536
netlist_1,42272
netlist_1,19656
netlist_1,42514
netlist_1,30778
netlist_1,93462
netlist_1,136826
netlist_1,67260
netlist_1,87110
netlist_1,64538
netlist_1,19026
netlist_1,70830
netlist_1,28984
netlist_1,85032
netlist_1,50070
netlist_1,30804
netlist_1,64848
netlist_1,93158
netlist_1,19346
netlist_1,48852
netlist_1,28086
netlist_1,55206
netlist_1,48862
netlist_1,85354
netlist_1,56974
netlist_1,53974
netlist_1,56390
netlist_1,27186
netlist_1,54590
netlist_1,34408
netlist_1,23258
netlist_1,8790
netlist_1,16638
netlist_1,23844
netlist_1,42844
netlist_1,41046
netlist_1,18742
netlist_1,107036
netlist_1,9710
netlist_1,45264
netlist_1,37424
netlist_1,14216
netlist_1,88028
netlist_1,59104
netlist_1,38048
netlist_1,52472
netlist_1,19338
netlist_1,12712
netlist_1,22652
netlist_1,21146
netlist_1,117546
netlist_1,31394
netlist_1,31990
netlist_1,51594
netlist_1,52180
netlist_1,49188
netlist_1,17808
netlist_1,46148
netlist_1,27494
netlist_1,34414
netlist_1,51260
netlist_1,80518
netlist_1,73578
netlist_1,108498
netlist_1,123572
netlist_1,24178
netlist_1,84144
netlist_1,37448
netlist_1,11814
netlist_1,66322
netlist_1,17824
netlist_1,37154
netlist_1,58240
netlist_1,38602
netlist_1,66362
netlist_1,21758
netlist_1,84114
netlist_1,48828
netlist_1,29576
netlist_1,49514
netlist_1,58532
netlist_1,68730
netlist_1,54292
netlist_1,21150
netlist_1,71482
netlist_1,83830
netlist_1,28072
netlist_1,72404
netlist_1,27474
netlist_1,60632
netlist_1,45256
netlist_1,54006
netlist_1,30762
netlist_1,58808
netlist_1,85308
netlist_1,50692
netlist_1,50062
netlist_1,47684
netlist_1,56406
netlist_1,64258
netlist_1,42232
netlist_1,17542
netlist_1,82612
netlist_1,87100
netlist_1,33492
netlist_1,41928
netlist_1,35888
netlist_1,21154
netlist_1,51886
netlist_1,53092
netlist_1,51590
netlist_1,22382
netlist_1,13308
netlist_1,42836
netlist_1,27776
netlist_1,35902
netlist_1,33514
netlist_1,18434
netlist_1,37424
netlist_1,78704
netlist_1,58522
netlist_1,4250
netlist_1,25068
netlist_1,114512
netlist_1,34720
netlist_1,57024
netlist_1,43166
netlist_1,22062
netlist_1,21134
netlist_1,64512
netlist_1,85666
netlist_1,38636
netlist_1,75646
netlist_1,69046
netlist_1,36814
netlist_1,54922
netlist_1,94962
netlist_1,13904
netlist_1,80814
netlist_1,4878
netlist_1,56094
netlist_1,51278
netlist_1,50674
netlist_1,79304
netlist_1,41924
netlist_1,80524
netlist_1,29578
netlist_1,37142
netlist_1,62716
netlist_1,94690
netlist_1,124828
netlist_1,60324
netlist_1,91306
netlist_1,14228
netlist_1,58498
netlist_1,68436
netlist_1,19940
netlist_1,57888
netlist_1,50650
netlist_1,71774
netlist_1,56692
netlist_1,32316
netlist_1,109122
netlist_1,43460
netlist_1,26584
netlist_1,88940
netlist_1,41626
netlist_1,32588
netlist_1,25368
netlist_1,63018
netlist_1,58506
netlist_1,13606
netlist_1,95240
netlist_1,22360
netlist_1,22978
netlist_1,39538
netlist_1,91008
netlist_1,72410
netlist_1,77470
netlist_1,76918
netlist_1,57006
netlist_1,55816
netlist_1,33798
netlist_1,39236
netlist_1,23552
netlist_1,58518
netlist_1,68430
netlist_1,10284
netlist_1,64246
netlist_1,53388
netlist_1,47980
netlist_1,61566
netlist_1,21438
netlist_1,75092
netlist_1,89862
netlist_1,29904
netlist_1,30186
netlist_1,43142
netlist_1,79616
netlist_1,58214
netlist_1,21730
netlist_1,65458
netlist_1,66338
netlist_1,39256
netlist_1,15412
netlist_1,52492
netlist_1,20264
netlist_1,31722
netlist_1,74500
netlist_1,34392
netlist_1,91646
netlist_1,23262
netlist_1,75360
netlist_1,115780
netlist_1,29900
netlist_1,20542
netlist_1,79608
netlist_1,49778
netlist_1,16928
netlist_1,26606
netlist_1,95250
netlist_1,101612
netlist_1,72036
netlist_1,50660
netlist_1,54298
netlist_1,67254
netlist_1,47056
netlist_1,22370
netlist_1,49764
netlist_1,51934
netlist_1,93206
netlist_1,59990
netlist_1,28984
netlist_1,43172
netlist_1,44058
netlist_1,42534
netlist_1,61502
netlist_1,15724
netlist_1,33794
netlist_1,4260
netlist_1,19644
netlist_1,21132
netlist_1,97080
netlist_1,8802
netlist_1,23236
netlist_1,103376
netlist_1,41048
netlist_1,36832
netlist_1,80232
netlist_1,25706
netlist_1,57286
netlist_1,45270
netlist_1,43740
netlist_1,66038
netlist_1,35884
netlist_1,29606
netlist_1,14826
netlist_1,43450
netlist_1,50376
netlist_1,56138
netlist_1,46172
netlist_1,27458
netlist_1,48260
netlist_1,77182
netlist_1,36206
netlist_1,44650
netlist_1,28074
netlist_1,93736
netlist_1,20846
netlist_1,54606
netlist_1,25666
netlist_1,34106
netlist_1,86846
netlist_1,22056
netlist_1,47948
netlist_1,55788
netlist_1,9390
netlist_1,93184
netlist_1,45542
netlist_1,24774
netlist_1,63000
netlist_1,25956
netlist_1,152192
netlist_1,22348
netlist_1,19652
netlist_1,62144
netlist_1,4870
netlist_1,59696
netlist_1,91336
netlist_1,18138
netlist_1,35010
netlist_1,68756
netlist_1,33194
netlist_1,72942
netlist_1,44948
netlist_1,63306
netlist_1,57906
netlist_1,9994
