net,cost
netlist_2,409771
netlist_2,106321
netlist_2,672293
netlist_2,189453
netlist_2,380245
netlist_2,311833
netlist_2,427731
netlist_2,360059
netlist_2,453137
netlist_2,388505
netlist_2,175331
netlist_2,497643
netlist_2,753901
netlist_2,456847
netlist_2,453009
netlist_2,526497
netlist_2,440411
netlist_2,138485
netlist_2,469433
netlist_2,379505
netlist_2,521877
netlist_2,299739
netlist_2,155815
netlist_2,513333
netlist_2,525095
netlist_2,277413
netlist_2,263699
netlist_2,95767
netlist_2,388389
netlist_2,211557
netlist_2,664365
netlist_2,451427
netlist_2,524035
netlist_2,242397
netlist_2,666797
netlist_2,955387
netlist_2,259699
netlist_2,72847
netlist_2,531143
netlist_2,389959
netlist_2,135697
netlist_2,498975
netlist_2,506231
netlist_2,177465
netlist_2,553121
netlist_2,348273
netlist_2,181343
netlist_2,239047
netlist_2,222507
netlist_2,527671
netlist_2,175009
netlist_2,489063
netlist_2,453669
netlist_2,401561
netlist_2,477405
netlist_2,450493
netlist_2,418191
netlist_2,518677
netlist_2,591427
netlist_2,649369
netlist_2,163441
netlist_2,400541
netlist_2,412737
netlist_2,446481
netlist_2,796857
netlist_2,320819
netlist_2,367809
netlist_2,900213
netlist_2,359223
netlist_2,352473
netlist_2,364131
netlist_2,173953
netlist_2,461457
netlist_2,569721
netlist_2,515927
netlist_2,183897
netlist_2,406611
netlist_2,313269
netlist_2,357707
netlist_2,581507
netlist_2,1007733
netlist_2,520097
netlist_2,714563
netlist_2,350895
netlist_2,507749
netlist_2,332753
netlist_2,476361
netlist_2,383365
netlist_2,485179
netlist_2,509933
netlist_2,654375
netlist_2,360875
netlist_2,379125
netlist_2,308485
netlist_2,492203
netlist_2,385227
netlist_2,411443
netlist_2,515103
netlist_2,438439
netlist_2,584975
