net,cost
netlist_1,292836
netlist_1,194334
netlist_1,141642
netlist_1,240576
netlist_1,216078
netlist_1,470454
netlist_1,248996
netlist_1,144194
netlist_1,171654
netlist_1,239624
netlist_1,424280
netlist_1,198178
netlist_1,123696
netlist_1,296402
netlist_1,266982
netlist_1,48544
netlist_1,147536
netlist_1,106196
netlist_1,207296
netlist_1,264022
netlist_1,384918
netlist_1,182082
netlist_1,402400
netlist_1,107160
netlist_1,83912
netlist_1,453000
netlist_1,277622
netlist_1,242516
netlist_1,151118
netlist_1,125570
netlist_1,87086
netlist_1,320564
netlist_1,374750
netlist_1,133990
netlist_1,283988
netlist_1,263518
netlist_1,227452
netlist_1,312742
netlist_1,90956
netlist_1,127096
netlist_1,520676
netlist_1,58992
netlist_1,148746
netlist_1,120354
netlist_1,304364
netlist_1,244488
netlist_1,241758
netlist_1,159500
netlist_1,43772
netlist_1,133654
netlist_1,668332
netlist_1,290788
netlist_1,317772
netlist_1,50592
netlist_1,254538
netlist_1,191558
netlist_1,280720
netlist_1,71402
netlist_1,265378
netlist_1,449644
netlist_1,228458
netlist_1,41010
netlist_1,162184
netlist_1,336108
netlist_1,83420
netlist_1,61912
netlist_1,624394
netlist_1,98776
netlist_1,535496
netlist_1,302948
netlist_1,155864
netlist_1,127530
netlist_1,355180
netlist_1,400754
netlist_1,327838
netlist_1,213928
netlist_1,199490
netlist_1,419192
netlist_1,166336
netlist_1,293022
netlist_1,256692
netlist_1,169520
netlist_1,125060
netlist_1,197652
netlist_1,192924
netlist_1,82296
netlist_1,332566
netlist_1,442132
netlist_1,438232
netlist_1,479480
netlist_1,60066
netlist_1,131458
netlist_1,141478
netlist_1,302120
netlist_1,164948
netlist_1,142260
netlist_1,403302
netlist_1,229970
netlist_1,64748
netlist_1,229232
netlist_1,201548
netlist_1,72362
netlist_1,342372
netlist_1,226048
netlist_1,159168
netlist_1,234632
netlist_1,93128
netlist_1,81590
netlist_1,473194
netlist_1,528476
netlist_1,242902
netlist_1,281454
netlist_1,291460
netlist_1,318954
netlist_1,270430
netlist_1,112154
netlist_1,223246
netlist_1,500580
netlist_1,79604
netlist_1,347658
netlist_1,390210
netlist_1,240386
netlist_1,275306
netlist_1,274728
netlist_1,276374
netlist_1,273742
netlist_1,144256
netlist_1,502616
netlist_1,339882
netlist_1,311484
netlist_1,108792
netlist_1,363628
netlist_1,424646
netlist_1,182402
netlist_1,125902
netlist_1,133052
netlist_1,269784
netlist_1,14600
netlist_1,157830
netlist_1,407168
netlist_1,197440
netlist_1,250138
netlist_1,308008
netlist_1,374798
netlist_1,524304
netlist_1,177702
netlist_1,642496
netlist_1,168556
netlist_1,299812
netlist_1,170440
netlist_1,273536
netlist_1,448908
netlist_1,236494
netlist_1,187532
netlist_1,463884
netlist_1,16036
netlist_1,117384
netlist_1,106672
netlist_1,139340
netlist_1,147682
netlist_1,363762
netlist_1,229532
netlist_1,241834
netlist_1,392112
netlist_1,335766
netlist_1,481384
netlist_1,147574
netlist_1,328156
netlist_1,563954
netlist_1,154304
netlist_1,301450
netlist_1,201888
netlist_1,399246
netlist_1,469174
netlist_1,203390
netlist_1,622864
netlist_1,326862
netlist_1,132420
netlist_1,133526
netlist_1,254702
netlist_1,240570
netlist_1,94414
netlist_1,403918
netlist_1,23218
netlist_1,70496
netlist_1,75852
netlist_1,167308
netlist_1,347666
netlist_1,199956
netlist_1,294608
netlist_1,448304
netlist_1,365978
netlist_1,306914
netlist_1,217322
netlist_1,316508
netlist_1,274526
netlist_1,189962
netlist_1,189580
netlist_1,339362
netlist_1,276320
netlist_1,98006
netlist_1,168504
netlist_1,482832
netlist_1,405740
netlist_1,193280
netlist_1,333358
netlist_1,54542
netlist_1,196418
netlist_1,289094
netlist_1,375996
netlist_1,387478
netlist_1,228330
netlist_1,191086
netlist_1,202180
netlist_1,178584
netlist_1,363770
netlist_1,346438
netlist_1,230866
netlist_1,452838
netlist_1,151008
netlist_1,131980
netlist_1,151030
netlist_1,113698
netlist_1,106360
netlist_1,357774
netlist_1,183076
netlist_1,545448
netlist_1,376856
netlist_1,177496
netlist_1,156074
netlist_1,274068
netlist_1,594296
netlist_1,217354
netlist_1,185870
netlist_1,236030
netlist_1,166440
netlist_1,256478
netlist_1,100532
netlist_1,443618
netlist_1,490016
netlist_1,422672
netlist_1,103530
netlist_1,213156
netlist_1,271940
netlist_1,433828
netlist_1,246528
netlist_1,294118
netlist_1,118848
netlist_1,287936
netlist_1,263310
netlist_1,218876
netlist_1,289976
netlist_1,104866
netlist_1,361236
netlist_1,117166
netlist_1,4704
netlist_1,145954
netlist_1,301222
netlist_1,337430
netlist_1,231624
netlist_1,146788
netlist_1,182894
netlist_1,327784
netlist_1,279580
netlist_1,179504
netlist_1,794176
netlist_1,149396
netlist_1,191802
netlist_1,163682
netlist_1,52026
netlist_1,229044
netlist_1,169040
netlist_1,134518
netlist_1,489080
netlist_1,206546
netlist_1,203140
netlist_1,167144
netlist_1,243852
netlist_1,277182
netlist_1,126264
netlist_1,26288
netlist_1,399614
netlist_1,150828
netlist_1,224882
netlist_1,76252
netlist_1,386110
netlist_1,232994
netlist_1,54450
netlist_1,876572
netlist_1,158572
netlist_1,316062
netlist_1,292916
netlist_1,451828
netlist_1,190658
netlist_1,199346
netlist_1,465400
netlist_1,411936
netlist_1,413404
netlist_1,138258
netlist_1,101686
netlist_1,260458
netlist_1,221626
netlist_1,244642
netlist_1,264578
netlist_1,129336
netlist_1,255478
netlist_1,232802
netlist_1,129652
netlist_1,79944
netlist_1,405172
netlist_1,190542
netlist_1,137262
netlist_1,180136
netlist_1,180922
netlist_1,116908
netlist_1,386704
netlist_1,150930
netlist_1,172678
netlist_1,452374
netlist_1,150948
netlist_1,356162
netlist_1,143224
netlist_1,291670
netlist_1,84510
netlist_1,183468
netlist_1,530286
netlist_1,248824
netlist_1,388776
netlist_1,275374
netlist_1,82594
netlist_1,648808
netlist_1,59532
netlist_1,43412
netlist_1,475572
netlist_1,247654
netlist_1,184534
netlist_1,117104
netlist_1,107916
netlist_1,252524
netlist_1,27062
netlist_1,223466
netlist_1,208004
netlist_1,300436
netlist_1,136054
netlist_1,103202
netlist_1,99144
netlist_1,186370
netlist_1,223564
netlist_1,364708
netlist_1,439388
netlist_1,60354
netlist_1,143508
netlist_1,235320
netlist_1,178110
netlist_1,417844
netlist_1,353342
netlist_1,155606
netlist_1,185380
netlist_1,203662
netlist_1,343988
netlist_1,145466
netlist_1,275270
netlist_1,124406
netlist_1,447048
netlist_1,390772
netlist_1,272028
netlist_1,114494
netlist_1,433562
netlist_1,342176
netlist_1,86644
netlist_1,171256
netlist_1,217372
netlist_1,222882
netlist_1,284342
netlist_1,276618
netlist_1,174610
netlist_1,122298
netlist_1,305854
netlist_1,480622
netlist_1,491750
netlist_1,322618
netlist_1,505896
netlist_1,179572
netlist_1,267596
netlist_1,139278
netlist_1,445090
netlist_1,304938
netlist_1,140630
netlist_1,157458
netlist_1,216380
netlist_1,388970
netlist_1,132142
netlist_1,360880
netlist_1,459922
netlist_1,281172
netlist_1,39302
netlist_1,122708
netlist_1,314900
netlist_1,149232
netlist_1,212948
netlist_1,81688
netlist_1,415898
netlist_1,219052
netlist_1,76716
netlist_1,452878
netlist_1,255072
netlist_1,218978
netlist_1,98152
netlist_1,776162
netlist_1,260458
netlist_1,181034
netlist_1,169514
netlist_1,174294
netlist_1,36366
netlist_1,274318
netlist_1,239592
netlist_1,919520
netlist_1,365310
netlist_1,398290
netlist_1,79772
netlist_1,197516
netlist_1,115794
netlist_1,410390
netlist_1,309914
netlist_1,122614
netlist_1,45924
netlist_1,438864
netlist_1,242306
netlist_1,487652
netlist_1,349944
netlist_1,450826
netlist_1,448554
netlist_1,171734
netlist_1,224834
netlist_1,229940
netlist_1,239288
netlist_1,113620
netlist_1,122650
netlist_1,202850
netlist_1,550610
netlist_1,241622
netlist_1,498506
netlist_1,294606
netlist_1,74076
netlist_1,283146
netlist_1,491052
netlist_1,151576
netlist_1,294628
netlist_1,74646
netlist_1,282530
netlist_1,130156
netlist_1,395366
netlist_1,163884
netlist_1,297818
netlist_1,388962
netlist_1,156276
netlist_1,9148
netlist_1,138906
netlist_1,287810
netlist_1,303132
netlist_1,102246
netlist_1,507926
netlist_1,72344
netlist_1,136926
netlist_1,175248
netlist_1,118270
netlist_1,142858
netlist_1,602442
netlist_1,165014
netlist_1,412704
netlist_1,202062
netlist_1,175366
netlist_1,155942
netlist_1,150502
netlist_1,568792
netlist_1,495178
netlist_1,106274
netlist_1,118314
netlist_1,528346
netlist_1,519844
netlist_1,224026
netlist_1,197540
netlist_1,129226
netlist_1,101958
netlist_1,104814
netlist_1,612220
netlist_1,134558
netlist_1,67502
netlist_1,90264
netlist_1,205938
netlist_1,191480
netlist_1,275108
netlist_1,156792
netlist_1,219644
netlist_1,88642
netlist_1,235698
netlist_1,31238
netlist_1,242988
netlist_1,69628
netlist_1,54500
netlist_1,237174
netlist_1,293930
netlist_1,226448
netlist_1,261250
netlist_1,63368
netlist_1,408970
netlist_1,285860
netlist_1,234322
netlist_1,206962
netlist_1,164922
netlist_1,200842
netlist_1,228314
netlist_1,68700
netlist_1,72984
netlist_1,366788
netlist_1,53830
netlist_1,397496
netlist_1,151096
netlist_1,223088
netlist_1,99712
netlist_1,232608
netlist_1,310036
netlist_1,151006
netlist_1,342846
netlist_1,341848
netlist_1,129116
netlist_1,235248
netlist_1,480950
netlist_1,78104
netlist_1,192038
netlist_1,643048
netlist_1,284214
netlist_1,450680
netlist_1,310124
netlist_1,102092
netlist_1,217194
netlist_1,275318
netlist_1,369720
netlist_1,172998
netlist_1,547354
netlist_1,309932
netlist_1,370010
netlist_1,308772
netlist_1,214104
netlist_1,424396
netlist_1,130884
netlist_1,93442
netlist_1,141010
netlist_1,69804
netlist_1,112140
netlist_1,171846
netlist_1,145738
netlist_1,117304
netlist_1,364362
netlist_1,294464
netlist_1,179490
netlist_1,429300
netlist_1,125542
netlist_1,252760
netlist_1,327648
netlist_1,122018
netlist_1,98100
netlist_1,155058
netlist_1,267896
netlist_1,55348
netlist_1,120480
netlist_1,581874
netlist_1,389482
netlist_1,142572
netlist_1,87562
netlist_1,234380
netlist_1,82276
netlist_1,333896
netlist_1,166180
netlist_1,487030
netlist_1,667266
netlist_1,221720
netlist_1,698776
netlist_1,440396
netlist_1,145448
netlist_1,154368
netlist_1,63980
netlist_1,267824
netlist_1,227692
netlist_1,342340
netlist_1,256344
netlist_1,100666
netlist_1,203084
netlist_1,182740
netlist_1,82242
netlist_1,238238
netlist_1,146190
netlist_1,369584
netlist_1,104222
netlist_1,79208
netlist_1,96662
netlist_1,301326
netlist_1,182300
netlist_1,161958
netlist_1,124676
netlist_1,128602
netlist_1,437336
netlist_1,197334
netlist_1,401544
netlist_1,136792
netlist_1,415556
netlist_1,228362
netlist_1,430300
netlist_1,178180
netlist_1,313578
netlist_1,677776
netlist_1,112832
netlist_1,310410
netlist_1,217584
netlist_1,119938
netlist_1,192124
netlist_1,382040
netlist_1,225480
netlist_1,416190
netlist_1,290184
netlist_1,284112
netlist_1,269420
netlist_1,204868
netlist_1,416652
netlist_1,374470
netlist_1,452970
netlist_1,181724
netlist_1,151948
netlist_1,252826
netlist_1,131130
netlist_1,258580
netlist_1,96474
netlist_1,104060
netlist_1,348664
netlist_1,238430
netlist_1,367206
netlist_1,267984
netlist_1,384574
netlist_1,120636
netlist_1,124020
netlist_1,384984
netlist_1,288608
netlist_1,76020
netlist_1,431672
netlist_1,243366
netlist_1,123452
netlist_1,420608
netlist_1,226828
netlist_1,227020
netlist_1,209176
netlist_1,325546
netlist_1,77102
netlist_1,232122
netlist_1,319662
netlist_1,273818
netlist_1,150086
netlist_1,494618
netlist_1,264450
netlist_1,57694
netlist_1,85770
netlist_1,140136
netlist_1,234530
netlist_1,185236
netlist_1,389910
netlist_1,176574
netlist_1,198872
netlist_1,219536
netlist_1,200312
netlist_1,152944
netlist_1,292750
netlist_1,273752
netlist_1,192006
netlist_1,106920
netlist_1,352810
netlist_1,236290
netlist_1,166976
netlist_1,371428
netlist_1,312736
netlist_1,243948
netlist_1,158916
netlist_1,432508
netlist_1,242402
netlist_1,244786
netlist_1,305948
netlist_1,417562
netlist_1,267912
netlist_1,153302
netlist_1,102258
netlist_1,315538
netlist_1,69198
netlist_1,372360
netlist_1,513382
netlist_1,87320
netlist_1,321560
netlist_1,102134
netlist_1,117712
netlist_1,143996
netlist_1,157998
netlist_1,188554
netlist_1,591166
netlist_1,237126
netlist_1,273200
netlist_1,354724
netlist_1,216884
netlist_1,178884
netlist_1,97320
netlist_1,787004
netlist_1,44356
netlist_1,151020
netlist_1,178972
netlist_1,242104
netlist_1,131848
netlist_1,485818
netlist_1,204950
netlist_1,384000
netlist_1,293120
netlist_1,146342
netlist_1,321108
netlist_1,200116
netlist_1,308898
netlist_1,151496
netlist_1,253504
netlist_1,77568
netlist_1,435672
netlist_1,138504
netlist_1,118734
netlist_1,281528
netlist_1,246706
netlist_1,612522
netlist_1,279854
netlist_1,238498
netlist_1,191214
netlist_1,184308
netlist_1,169492
netlist_1,519116
netlist_1,85154
netlist_1,313898
netlist_1,414916
netlist_1,287846
netlist_1,177248
netlist_1,146342
netlist_1,191546
netlist_1,135340
netlist_1,369978
netlist_1,13204
netlist_1,145556
netlist_1,249050
netlist_1,108274
netlist_1,536604
netlist_1,159802
netlist_1,99864
netlist_1,398594
netlist_1,153124
netlist_1,149376
netlist_1,262710
netlist_1,264080
netlist_1,197816
netlist_1,49286
netlist_1,313094
netlist_1,260206
netlist_1,167830
netlist_1,339498
netlist_1,363606
netlist_1,235108
netlist_1,281840
netlist_1,134072
netlist_1,188776
netlist_1,188232
netlist_1,180132
netlist_1,305398
netlist_1,247746
netlist_1,60806
netlist_1,143244
netlist_1,219842
netlist_1,127758
netlist_1,385732
netlist_1,488492
netlist_1,233622
netlist_1,166970
netlist_1,95708
netlist_1,253068
netlist_1,351126
netlist_1,142580
netlist_1,187900
netlist_1,585658
netlist_1,134340
netlist_1,288744
netlist_1,159272
netlist_1,99854
netlist_1,466000
netlist_1,188966
netlist_1,237980
netlist_1,330952
netlist_1,296060
netlist_1,37348
netlist_1,291668
netlist_1,112598
netlist_1,235938
netlist_1,498448
netlist_1,403530
netlist_1,244714
netlist_1,177256
netlist_1,152422
netlist_1,309962
netlist_1,210388
netlist_1,395094
netlist_1,167382
netlist_1,246414
netlist_1,284036
netlist_1,212242
netlist_1,153072
netlist_1,379770
netlist_1,111344
netlist_1,94426
netlist_1,121410
netlist_1,253762
netlist_1,175522
netlist_1,146412
netlist_1,376264
netlist_1,80790
netlist_1,330416
netlist_1,708068
netlist_1,147348
netlist_1,545284
netlist_1,100848
netlist_1,564810
netlist_1,175158
netlist_1,204440
netlist_1,234402
netlist_1,153714
netlist_1,152294
netlist_1,106612
netlist_1,175256
netlist_1,420166
netlist_1,246916
netlist_1,110276
netlist_1,194534
netlist_1,185804
netlist_1,98034
netlist_1,91832
netlist_1,350892
netlist_1,312220
netlist_1,594968
netlist_1,645246
netlist_1,495608
netlist_1,416412
netlist_1,42098
netlist_1,126122
netlist_1,219564
netlist_1,158648
netlist_1,269392
netlist_1,642400
netlist_1,370534
netlist_1,489238
netlist_1,406526
netlist_1,397026
netlist_1,266998
netlist_1,154342
netlist_1,211546
netlist_1,251734
netlist_1,108028
netlist_1,211980
netlist_1,439220
netlist_1,24656
netlist_1,416378
netlist_1,250904
netlist_1,273868
netlist_1,169130
netlist_1,279758
netlist_1,197494
netlist_1,793760
netlist_1,360992
netlist_1,143040
netlist_1,324122
netlist_1,99790
netlist_1,274640
netlist_1,222390
netlist_1,26028
netlist_1,313604
netlist_1,309998
netlist_1,435042
netlist_1,88152
netlist_1,358514
netlist_1,486620
netlist_1,455312
netlist_1,188460
netlist_1,203186
netlist_1,10764
netlist_1,105474
netlist_1,271408
netlist_1,204340
netlist_1,205364
netlist_1,311020
netlist_1,185802
netlist_1,592002
netlist_1,378730
netlist_1,389558
netlist_1,510452
netlist_1,175290
netlist_1,180122
netlist_1,22130
netlist_1,34368
netlist_1,101048
netlist_1,71958
netlist_1,370128
netlist_1,441676
netlist_1,77974
netlist_1,186432
netlist_1,290676
netlist_1,182742
netlist_1,355192
netlist_1,152542
netlist_1,129948
netlist_1,509980
netlist_1,183978
netlist_1,121200
netlist_1,206958
netlist_1,221702
netlist_1,69280
netlist_1,37930
netlist_1,154044
netlist_1,252068
netlist_1,254372
netlist_1,477192
netlist_1,156966
netlist_1,333936
netlist_1,234658
netlist_1,309308
netlist_1,74252
netlist_1,484216
netlist_1,343310
netlist_1,243146
netlist_1,448386
netlist_1,244128
netlist_1,293660
netlist_1,116278
netlist_1,608268
netlist_1,410954
netlist_1,72674
netlist_1,294822
netlist_1,569288
netlist_1,254258
netlist_1,264404
netlist_1,254106
netlist_1,379972
netlist_1,116496
netlist_1,203540
netlist_1,305768
netlist_1,545640
netlist_1,355186
netlist_1,308798
netlist_1,223442
netlist_1,69778
netlist_1,142320
netlist_1,316300
netlist_1,263594
netlist_1,211992
netlist_1,401360
netlist_1,147238
netlist_1,188442
netlist_1,92474
netlist_1,147022
netlist_1,229424
netlist_1,199046
netlist_1,493680
netlist_1,41466
netlist_1,206254
netlist_1,222986
netlist_1,655592
netlist_1,455944
netlist_1,160742
netlist_1,172670
netlist_1,432708
netlist_1,85594
netlist_1,227064
netlist_1,650682
netlist_1,166630
netlist_1,276312
netlist_1,168592
netlist_1,938224
netlist_1,219766
netlist_1,604948
netlist_1,123726
netlist_1,39084
netlist_1,159210
netlist_1,52332
netlist_1,306024
netlist_1,563552
netlist_1,187830
netlist_1,293500
netlist_1,278684
netlist_1,194390
netlist_1,214680
netlist_1,358150
netlist_1,510706
netlist_1,448552
netlist_1,270678
netlist_1,82836
netlist_1,206250
netlist_1,670804
netlist_1,594886
netlist_1,473414
netlist_1,124794
netlist_1,223700
netlist_1,421084
netlist_1,303792
netlist_1,186974
netlist_1,87780
netlist_1,435058
netlist_1,140154
netlist_1,367862
netlist_1,243220
netlist_1,236190
netlist_1,215180
netlist_1,274422
netlist_1,236040
netlist_1,182758
netlist_1,574154
netlist_1,138186
netlist_1,225746
netlist_1,287422
netlist_1,164882
netlist_1,68292
netlist_1,324782
netlist_1,447772
netlist_1,366446
netlist_1,179798
netlist_1,93448
netlist_1,351588
netlist_1,213698
netlist_1,621678
netlist_1,398480
netlist_1,283420
netlist_1,119308
netlist_1,340806
netlist_1,80812
netlist_1,378528
netlist_1,200596
netlist_1,103208
netlist_1,334036
netlist_1,42586
netlist_1,398734
netlist_1,290422
netlist_1,505648
netlist_1,157548
netlist_1,486736
netlist_1,39870
netlist_1,399098
netlist_1,426374
netlist_1,365792
netlist_1,95588
netlist_1,59282
netlist_1,353934
netlist_1,99824
netlist_1,211040
netlist_1,373256
netlist_1,234036
netlist_1,231054
netlist_1,232350
netlist_1,472870
netlist_1,18584
netlist_1,294778
netlist_1,174218
netlist_1,108378
netlist_1,209920
netlist_1,652276
netlist_1,101344
netlist_1,301358
netlist_1,198968
netlist_1,273548
netlist_1,222774
netlist_1,414200
netlist_1,150546
netlist_1,91276
netlist_1,196804
netlist_1,262454
netlist_1,205602
netlist_1,293752
netlist_1,290004
netlist_1,194992
netlist_1,153278
netlist_1,141660
netlist_1,196556
netlist_1,133760
netlist_1,80868
netlist_1,290300
netlist_1,473312
netlist_1,480470
netlist_1,626240
netlist_1,310306
netlist_1,261390
netlist_1,386748
netlist_1,68110
netlist_1,168196
netlist_1,161034
netlist_1,390772
netlist_1,158492
netlist_1,381414
netlist_1,144236
netlist_1,166418
netlist_1,57440
netlist_1,163178
netlist_1,179740
netlist_1,568042
netlist_1,246786
netlist_1,187676
netlist_1,411718
netlist_1,349624
netlist_1,225718
netlist_1,189076
netlist_1,138840
netlist_1,132674
netlist_1,298604
netlist_1,150186
netlist_1,106140
netlist_1,226434
netlist_1,221878
netlist_1,130222
netlist_1,341764
netlist_1,161390
netlist_1,585700
netlist_1,169698
netlist_1,242820
netlist_1,99860
netlist_1,401070
netlist_1,157616
netlist_1,251594
netlist_1,456218
netlist_1,338634
netlist_1,205010
netlist_1,197690
netlist_1,48828
netlist_1,427502
netlist_1,420284
netlist_1,258464
netlist_1,203402
netlist_1,278806
netlist_1,195126
netlist_1,504960
netlist_1,310032
netlist_1,232248
netlist_1,268580
netlist_1,127196
netlist_1,25684
netlist_1,127312
netlist_1,197230
netlist_1,86178
netlist_1,280214
netlist_1,158654
netlist_1,379742
netlist_1,357110
netlist_1,347304
netlist_1,552560
netlist_1,486440
netlist_1,257004
netlist_1,334616
netlist_1,336250
netlist_1,226450
netlist_1,232606
netlist_1,274564
netlist_1,140910
netlist_1,152246
netlist_1,178636
netlist_1,83672
netlist_1,37872
netlist_1,178786
netlist_1,360312
netlist_1,708638
netlist_1,313658
netlist_1,262846
netlist_1,300290
netlist_1,168964
netlist_1,72064
netlist_1,349168
netlist_1,400956
netlist_1,154880
netlist_1,211994
netlist_1,157420
netlist_1,208236
netlist_1,185108
netlist_1,90276
netlist_1,465330
netlist_1,356298
netlist_1,152722
netlist_1,234918
netlist_1,421512
netlist_1,206252
netlist_1,63602
netlist_1,154482
netlist_1,250456
netlist_1,319042
netlist_1,301020
netlist_1,181196
netlist_1,529554
netlist_1,141652
netlist_1,462418
netlist_1,123898
netlist_1,344506
netlist_1,20932
netlist_1,152668
netlist_1,177802
netlist_1,479964
netlist_1,606690
netlist_1,103824
netlist_1,112184
netlist_1,381538
netlist_1,68404
netlist_1,62456
netlist_1,377068
netlist_1,67050
netlist_1,192644
netlist_1,254878
netlist_1,191662
netlist_1,437450
netlist_1,282798
netlist_1,148228
netlist_1,422062
netlist_1,183738
netlist_1,282886
netlist_1,155134
netlist_1,112970
netlist_1,103468
netlist_1,132234
netlist_1,170800
netlist_1,257246
netlist_1,191174
netlist_1,180312
netlist_1,128612
netlist_1,320126
netlist_1,253912
netlist_1,622052
netlist_1,642280
netlist_1,378176
netlist_1,192816
netlist_1,682976
netlist_1,248938
netlist_1,457654
netlist_1,117096
netlist_1,130056
netlist_1,228096
netlist_1,431454
netlist_1,93568
netlist_1,63806
netlist_1,259432
netlist_1,181654
netlist_1,132448
netlist_1,698302
netlist_1,147326
netlist_1,444010
netlist_1,222416
netlist_1,23036
netlist_1,573982
netlist_1,35100
netlist_1,294614
netlist_1,91654
netlist_1,93174
netlist_1,384438
netlist_1,62470
netlist_1,308160
netlist_1,192780
netlist_1,328422
netlist_1,393670
netlist_1,441950
netlist_1,229248
netlist_1,350768
netlist_1,192222
netlist_1,434082
netlist_1,819720
netlist_1,119398
