net,cost
netlist_1,145754
netlist_1,236806
netlist_1,420520
netlist_1,259596
netlist_1,401594
netlist_1,67640
netlist_1,254368
netlist_1,216286
netlist_1,621522
netlist_1,64476
netlist_1,260732
netlist_1,287542
netlist_1,230000
netlist_1,77418
netlist_1,188074
netlist_1,284178
netlist_1,219454
netlist_1,140416
netlist_1,176228
