net,cost
netlist_1,307028
netlist_1,59068
netlist_1,214718
netlist_1,102672
netlist_1,122444
netlist_1,319618
netlist_1,512372
netlist_1,256086
netlist_1,148012
netlist_1,244088
netlist_1,423690
netlist_1,120828
netlist_1,114368
netlist_1,182248
netlist_1,320348
netlist_1,181066
netlist_1,524538
netlist_1,304784
netlist_1,177566
netlist_1,194008
netlist_1,369066
netlist_1,273560
netlist_1,546800
netlist_1,37518
netlist_1,306134
netlist_1,269618
netlist_1,91560
netlist_1,388784
netlist_1,214990
netlist_1,253518
netlist_1,428860
netlist_1,232084
netlist_1,143406
netlist_1,234200
netlist_1,245792
netlist_1,376878
netlist_1,239050
netlist_1,175708
netlist_1,373214
netlist_1,100362
netlist_1,366178
netlist_1,269316
netlist_1,347806
netlist_1,449176
netlist_1,65352
netlist_1,179998
netlist_1,287222
netlist_1,378920
netlist_1,334214
netlist_1,85634
netlist_1,372678
netlist_1,206326
netlist_1,146926
netlist_1,196644
netlist_1,107110
netlist_1,268730
netlist_1,527866
netlist_1,353908
netlist_1,344932
netlist_1,245374
netlist_1,307270
netlist_1,370944
netlist_1,252868
netlist_1,162154
netlist_1,197432
netlist_1,108970
netlist_1,215542
netlist_1,398726
netlist_1,263546
netlist_1,246766
netlist_1,152456
netlist_1,192678
netlist_1,283456
netlist_1,97350
netlist_1,259904
netlist_1,491434
netlist_1,294114
netlist_1,322250
netlist_1,162656
netlist_1,419778
netlist_1,37228
netlist_1,268468
netlist_1,577122
netlist_1,322552
netlist_1,374150
netlist_1,128472
netlist_1,152152
netlist_1,236408
netlist_1,394680
netlist_1,199412
netlist_1,161576
netlist_1,417900
netlist_1,159586
netlist_1,226170
netlist_1,323186
netlist_1,337914
netlist_1,181748
netlist_1,291184
netlist_1,534208
netlist_1,125130
netlist_1,334770
netlist_1,122830
netlist_1,256954
netlist_1,172674
netlist_1,88296
netlist_1,205976
netlist_1,422168
netlist_1,377952
netlist_1,394844
netlist_1,78558
netlist_1,212622
netlist_1,95598
netlist_1,240306
netlist_1,282002
netlist_1,176338
netlist_1,141042
netlist_1,374166
netlist_1,23582
netlist_1,450916
netlist_1,334978
netlist_1,201216
netlist_1,126628
netlist_1,193122
netlist_1,602730
netlist_1,176540
netlist_1,382132
netlist_1,147586
netlist_1,116654
netlist_1,764070
netlist_1,479004
netlist_1,114806
netlist_1,184938
netlist_1,270870
netlist_1,293170
netlist_1,224212
netlist_1,641026
netlist_1,79540
netlist_1,512464
netlist_1,473414
netlist_1,343736
netlist_1,524160
netlist_1,305624
netlist_1,369544
netlist_1,293990
netlist_1,107424
netlist_1,177420
netlist_1,438124
netlist_1,342130
netlist_1,157954
netlist_1,354378
netlist_1,570278
netlist_1,368158
netlist_1,135784
netlist_1,253466
netlist_1,156186
netlist_1,173662
netlist_1,413364
netlist_1,247600
netlist_1,122728
netlist_1,136510
netlist_1,461692
netlist_1,114700
netlist_1,209784
netlist_1,184320
netlist_1,445418
netlist_1,256220
netlist_1,333996
netlist_1,289820
netlist_1,210284
netlist_1,366668
netlist_1,206624
netlist_1,142762
netlist_1,140694
netlist_1,230238
netlist_1,314902
netlist_1,171998
netlist_1,262728
netlist_1,170268
netlist_1,557038
netlist_1,244282
netlist_1,474398
netlist_1,284814
netlist_1,319514
netlist_1,245572
netlist_1,221870
netlist_1,250498
netlist_1,278870
netlist_1,151144
netlist_1,291510
netlist_1,253604
netlist_1,195938
netlist_1,178688
netlist_1,118896
netlist_1,387106
netlist_1,260842
netlist_1,159130
netlist_1,183176
netlist_1,85652
netlist_1,209300
netlist_1,158460
netlist_1,316358
netlist_1,74214
netlist_1,161478
netlist_1,477184
netlist_1,251284
netlist_1,251420
netlist_1,54776
netlist_1,115462
netlist_1,130716
netlist_1,202784
netlist_1,236946
netlist_1,281322
netlist_1,252418
netlist_1,334412
netlist_1,438506
netlist_1,501302
netlist_1,120242
netlist_1,283368
netlist_1,164876
netlist_1,271532
netlist_1,524518
netlist_1,244870
netlist_1,340360
netlist_1,330274
netlist_1,225134
netlist_1,447576
netlist_1,107412
netlist_1,362994
netlist_1,320304
netlist_1,460686
netlist_1,471356
netlist_1,209932
netlist_1,178554
netlist_1,225814
netlist_1,389136
netlist_1,76338
netlist_1,126480
netlist_1,361078
netlist_1,128612
netlist_1,368426
netlist_1,315642
netlist_1,267046
netlist_1,296686
netlist_1,268504
netlist_1,201800
netlist_1,407050
netlist_1,137104
netlist_1,95092
netlist_1,203216
netlist_1,358256
netlist_1,58616
netlist_1,177830
netlist_1,160842
netlist_1,258222
netlist_1,318180
netlist_1,134164
netlist_1,219412
netlist_1,153982
netlist_1,304350
netlist_1,690914
netlist_1,106822
netlist_1,184496
netlist_1,149680
netlist_1,143514
netlist_1,160088
netlist_1,535882
netlist_1,118056
netlist_1,177402
netlist_1,70438
netlist_1,144746
netlist_1,294854
netlist_1,402978
netlist_1,342510
netlist_1,390952
netlist_1,190254
netlist_1,213366
netlist_1,403824
netlist_1,358176
netlist_1,584042
netlist_1,187010
netlist_1,205142
netlist_1,102460
netlist_1,378490
netlist_1,151698
netlist_1,142484
netlist_1,121106
netlist_1,349752
netlist_1,146344
netlist_1,401852
netlist_1,136214
netlist_1,220578
netlist_1,181646
netlist_1,139800
netlist_1,161160
netlist_1,141698
netlist_1,270850
netlist_1,102878
netlist_1,539310
netlist_1,44328
netlist_1,231582
netlist_1,190070
netlist_1,547786
netlist_1,135654
netlist_1,110020
netlist_1,242016
netlist_1,171462
netlist_1,292868
netlist_1,204030
netlist_1,101918
netlist_1,330290
netlist_1,388506
netlist_1,298728
netlist_1,56734
netlist_1,66834
netlist_1,212134
netlist_1,137252
netlist_1,67702
netlist_1,143294
netlist_1,91694
netlist_1,457446
netlist_1,183230
netlist_1,156428
netlist_1,461124
netlist_1,185048
netlist_1,199176
netlist_1,39552
netlist_1,489922
netlist_1,250372
netlist_1,144380
netlist_1,132122
netlist_1,812452
netlist_1,197024
netlist_1,395608
netlist_1,620968
netlist_1,301024
netlist_1,218868
netlist_1,383940
netlist_1,584326
netlist_1,437680
netlist_1,262380
netlist_1,310400
netlist_1,237752
netlist_1,92908
netlist_1,430104
netlist_1,303126
netlist_1,364434
netlist_1,184572
netlist_1,267070
netlist_1,354824
netlist_1,361080
netlist_1,424132
netlist_1,383690
netlist_1,165068
netlist_1,105058
netlist_1,222096
netlist_1,309614
netlist_1,412936
netlist_1,312028
netlist_1,229460
netlist_1,712752
netlist_1,141854
netlist_1,288930
netlist_1,233232
netlist_1,293206
netlist_1,159864
netlist_1,512308
netlist_1,473184
netlist_1,187214
netlist_1,154334
netlist_1,312794
netlist_1,459992
netlist_1,272278
netlist_1,638070
netlist_1,134150
netlist_1,322710
netlist_1,188430
netlist_1,104718
netlist_1,226688
netlist_1,9600
netlist_1,404508
netlist_1,271600
netlist_1,476816
netlist_1,435814
netlist_1,240174
netlist_1,476736
netlist_1,150752
netlist_1,233416
netlist_1,125316
netlist_1,195246
netlist_1,254630
netlist_1,69844
netlist_1,29596
netlist_1,101790
netlist_1,326986
netlist_1,227268
netlist_1,258452
netlist_1,213328
netlist_1,129680
netlist_1,175460
netlist_1,255892
netlist_1,560832
netlist_1,255952
netlist_1,213396
netlist_1,174674
netlist_1,398496
netlist_1,71540
netlist_1,562912
netlist_1,238412
netlist_1,414356
netlist_1,220424
netlist_1,176468
netlist_1,227154
netlist_1,123126
netlist_1,407894
netlist_1,172676
netlist_1,49906
netlist_1,166320
netlist_1,460390
netlist_1,64434
netlist_1,29810
netlist_1,280796
netlist_1,132450
netlist_1,157360
netlist_1,271210
netlist_1,78430
netlist_1,61890
netlist_1,296886
netlist_1,275270
netlist_1,133658
netlist_1,146136
netlist_1,230200
netlist_1,470312
netlist_1,279940
netlist_1,308460
netlist_1,364412
netlist_1,750078
netlist_1,219268
netlist_1,112082
netlist_1,475426
netlist_1,202036
netlist_1,405850
netlist_1,52778
netlist_1,325696
netlist_1,293072
netlist_1,250020
netlist_1,157674
netlist_1,478038
netlist_1,259894
netlist_1,373870
netlist_1,135732
netlist_1,326078
netlist_1,225788
netlist_1,504942
netlist_1,238464
netlist_1,142444
netlist_1,584786
netlist_1,114482
netlist_1,217506
netlist_1,177942
netlist_1,281844
netlist_1,128584
netlist_1,290876
netlist_1,117328
netlist_1,211522
netlist_1,340918
netlist_1,296716
netlist_1,509590
netlist_1,199486
netlist_1,262086
netlist_1,232354
netlist_1,215584
netlist_1,266698
netlist_1,22180
netlist_1,346550
netlist_1,303028
netlist_1,234876
netlist_1,207384
netlist_1,94924
netlist_1,259798
netlist_1,248792
netlist_1,129238
netlist_1,498566
netlist_1,364252
netlist_1,322026
netlist_1,267374
netlist_1,303112
netlist_1,624928
netlist_1,116922
netlist_1,258342
netlist_1,69980
netlist_1,335788
netlist_1,342924
netlist_1,113188
netlist_1,286268
netlist_1,291652
netlist_1,372276
netlist_1,63650
netlist_1,266266
netlist_1,434430
netlist_1,491374
netlist_1,164080
netlist_1,71626
netlist_1,579572
netlist_1,324968
netlist_1,201672
netlist_1,11062
netlist_1,93300
netlist_1,288460
netlist_1,488094
netlist_1,444050
netlist_1,125312
netlist_1,106990
netlist_1,387114
netlist_1,750850
netlist_1,104344
netlist_1,105446
netlist_1,586454
netlist_1,301294
netlist_1,180940
netlist_1,286830
netlist_1,347240
netlist_1,265678
netlist_1,468828
netlist_1,393490
netlist_1,186058
netlist_1,361226
netlist_1,321284
netlist_1,321816
netlist_1,310088
netlist_1,135652
netlist_1,185384
netlist_1,253340
netlist_1,102286
netlist_1,252622
netlist_1,323580
netlist_1,230746
netlist_1,252178
netlist_1,301000
netlist_1,100220
netlist_1,331726
netlist_1,198046
netlist_1,131474
netlist_1,441240
netlist_1,42946
netlist_1,79614
netlist_1,127186
netlist_1,467260
netlist_1,260706
netlist_1,260632
netlist_1,290944
netlist_1,291046
netlist_1,568138
netlist_1,194100
netlist_1,242786
netlist_1,194402
netlist_1,460006
netlist_1,91706
netlist_1,176518
netlist_1,498312
netlist_1,233104
netlist_1,428742
netlist_1,239082
netlist_1,387198
netlist_1,229240
netlist_1,475712
netlist_1,365178
netlist_1,201446
netlist_1,310100
netlist_1,292800
netlist_1,147254
netlist_1,172708
netlist_1,215406
netlist_1,240464
netlist_1,168570
netlist_1,305848
netlist_1,574410
netlist_1,767694
netlist_1,167858
netlist_1,253308
netlist_1,451324
netlist_1,293472
netlist_1,364350
netlist_1,433178
netlist_1,488366
netlist_1,461342
netlist_1,81066
netlist_1,449660
netlist_1,345650
netlist_1,127840
netlist_1,182398
netlist_1,200984
netlist_1,472354
netlist_1,222680
netlist_1,114046
netlist_1,186106
netlist_1,823494
netlist_1,495928
netlist_1,144472
netlist_1,54900
netlist_1,242158
netlist_1,464160
netlist_1,173736
netlist_1,331538
netlist_1,156160
netlist_1,243466
netlist_1,174744
netlist_1,265458
netlist_1,407630
netlist_1,229840
netlist_1,132360
netlist_1,192506
netlist_1,420538
netlist_1,100246
netlist_1,184856
netlist_1,146684
netlist_1,237352
netlist_1,237532
netlist_1,192686
netlist_1,379252
netlist_1,256974
netlist_1,426982
netlist_1,273678
netlist_1,195720
netlist_1,150772
netlist_1,280178
netlist_1,169816
netlist_1,319404
netlist_1,186198
netlist_1,459782
netlist_1,118868
netlist_1,141746
