test,cost
new_cost: ,3337
new_cost: ,3039
new_cost: ,2449
new_cost: ,1849
new_cost: ,1257
new_cost: ,663
new_cost: ,373
new_cost: ,365
new_cost: ,73
new_cost: ,63
