test,cost
new_cost: ,642
new_cost: ,622
new_cost: ,622
new_cost: ,620
new_cost: ,320
new_cost: ,40
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,22
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
new_cost: ,20
